filename,width,height,class,xmin,ymin,xmax,ymax
1393.JPG,256,256,grape_black_rot,25,21,216,234
132.JPG,256,256,apple_black_rot,11,10,245,195
2620.jpg,256,256,pepperbell_healthy,1,4,256,254
679.JPG,256,256,apple_healthy,48,18,223,195
43.JPG,256,256,apple_black_rot,19,12,228,241
856.JPG,256,256,apple_healthy,67,15,224,207
313.JPG,256,256,apple_black_rot,28,21,240,238
2819.jpg,256,256,pepperbell_healthy,14,11,237,233
305.JPG,256,256,apple_black_rot,31,13,239,239
479.JPG,256,256,apple_black_rot,21,19,231,221
1703.jpg,256,256,grape_healthy,6,5,242,241
647.JPG,256,256,apple_healthy,20,52,236,256
1499.jpg,256,256,grape_healthy,22,17,232,225
1386.JPG,256,256,grape_black_rot,5,16,229,217
378.JPG,256,256,apple_black_rot,24,12,256,251
760.JPG,256,256,apple_healthy,17,31,230,240
892.JPG,256,256,apple_healthy,7,8,180,171
1669.jpg,256,256,grape_healthy,18,16,227,222
1406.JPG,256,256,grape_black_rot,12,26,228,234
1164.JPG,256,256,grape_black_rot,17,19,234,230
973.JPG,256,256,grape_black_rot,25,16,245,226
2415.jpg,256,256,pepperbell_healthy,18,5,244,256
2341.jpg,256,256,pepperbell_bacterial,24,2,249,256
501.JPG,256,256,apple_healthy,37,11,206,256
820.JPG,256,256,apple_healthy,24,29,239,226
2194.jpg,256,256,pepperbell_bacterial,7,3,246,256
1001.JPG,256,256,grape_black_rot,17,19,245,234
1179.JPG,256,256,grape_black_rot,12,9,241,234
2232.jpg,256,256,pepperbell_bacterial,37,10,241,254
1045.JPG,256,256,grape_black_rot,12,14,244,241
2833.jpg,256,256,pepperbell_healthy,16,5,238,256
2043.jpg,256,256,pepperbell_bacterial,18,4,238,252
802.JPG,256,256,apple_healthy,47,18,233,235
2736.jpg,256,256,pepperbell_healthy,28,7,250,249
497.JPG,256,256,apple_healthy,12,42,211,241
967.JPG,256,256,grape_black_rot,22,29,232,239
2075.jpg,256,256,pepperbell_bacterial,29,6,239,256
1124.JPG,256,256,grape_black_rot,7,23,239,238
2261.jpg,256,256,pepperbell_bacterial,18,2,254,201
2655.jpg,256,256,pepperbell_healthy,10,9,249,256
675.JPG,256,256,apple_healthy,17,13,247,225
744.JPG,256,256,apple_healthy,38,35,225,244
997.JPG,256,256,grape_black_rot,9,11,229,234
1277.JPG,256,256,grape_black_rot,7,7,237,249
2191.jpg,256,256,pepperbell_bacterial,22,14,242,249
1694.jpg,256,256,grape_healthy,19,1,236,256
650.JPG,256,256,apple_healthy,29,5,246,251
2779.jpg,256,256,pepperbell_healthy,16,4,236,256
2125.jpg,256,256,pepperbell_bacterial,11,4,250,230
22.JPG,256,256,apple_black_rot,25,11,240,187
689.JPG,256,256,apple_healthy,19,39,256,255
242.JPG,256,256,apple_black_rot,21,14,241,239
1504.jpg,256,256,grape_healthy,22,24,231,229
424.JPG,256,256,apple_black_rot,21,12,241,202
2673.jpg,256,256,pepperbell_healthy,15,4,241,256
1120.JPG,256,256,grape_black_rot,21,13,239,228
909.JPG,256,256,apple_healthy,29,21,236,236
1705.jpg,256,256,grape_healthy,1,10,236,256
2264.jpg,256,256,pepperbell_bacterial,17,2,237,254
841.JPG,256,256,apple_healthy,11,24,236,245
1831.jpg,256,256,grape_healthy,19,32,252,250
335.JPG,256,256,apple_black_rot,22,15,230,196
2465.jpg,256,256,pepperbell_healthy,23,28,223,245
1698.jpg,256,256,grape_healthy,5,4,248,242
2486.jpg,256,256,pepperbell_healthy,13,8,235,256
178.JPG,256,256,apple_black_rot,13,9,240,214
2288.jpg,256,256,pepperbell_bacterial,20,4,251,201
1373.JPG,256,256,grape_black_rot,12,8,248,247
1471.jpg,256,256,grape_healthy,28,19,234,244
429.JPG,256,256,apple_black_rot,6,2,252,172
2224.jpg,256,256,pepperbell_bacterial,41,12,231,234
937.JPG,256,256,apple_healthy,52,17,247,171
1407.JPG,256,256,grape_black_rot,6,17,256,228
1909.jpg,256,256,grape_healthy,19,9,242,241
1248.JPG,256,256,grape_black_rot,23,16,247,246
2349.jpg,256,256,pepperbell_bacterial,15,6,237,254
2400.jpg,256,256,pepperbell_bacterial,7,8,230,226
633.JPG,256,256,apple_healthy,15,5,230,221
1635.jpg,256,256,grape_healthy,29,19,238,254
1017.JPG,256,256,grape_black_rot,20,17,249,245
252.JPG,256,256,apple_black_rot,15,31,225,227
2616.jpg,256,256,pepperbell_healthy,8,16,244,242
427.JPG,256,256,apple_black_rot,10,8,256,199
1952.jpg,256,256,pepperbell_bacterial,6,3,249,253
566.JPG,256,256,apple_healthy,3,50,219,211
1920.jpg,256,256,grape_healthy,7,8,245,254
741.JPG,256,256,apple_healthy,12,14,231,251
2626.jpg,256,256,pepperbell_healthy,20,10,221,235
1838.jpg,256,256,grape_healthy,10,9,249,248
1282.JPG,256,256,grape_black_rot,21,11,246,226
2621.jpg,256,256,pepperbell_healthy,27,7,227,248
21.JPG,256,256,apple_black_rot,10,14,240,245
2452.jpg,256,256,pepperbell_healthy,18,4,247,256
1046.JPG,256,256,grape_black_rot,10,12,246,249
1492.jpg,256,256,grape_healthy,9,15,228,243
1241.JPG,256,256,grape_black_rot,15,10,242,242
769.JPG,256,256,apple_healthy,32,18,234,210
1215.JPG,256,256,grape_black_rot,14,10,252,256
2623.jpg,256,256,pepperbell_healthy,21,14,244,249
914.JPG,256,256,apple_healthy,42,13,245,249
1743.jpg,256,256,grape_healthy,11,29,247,252
437.JPG,256,256,apple_black_rot,9,17,247,185
2330.jpg,256,256,pepperbell_bacterial,17,1,234,256
1012.JPG,256,256,grape_black_rot,19,15,246,235
351.JPG,256,256,apple_black_rot,17,9,243,162
1285.JPG,256,256,grape_black_rot,26,14,236,241
2177.jpg,256,256,pepperbell_bacterial,42,27,232,249
1515.jpg,256,256,grape_healthy,24,15,226,244
2757.jpg,256,256,pepperbell_healthy,11,5,239,256
871.JPG,256,256,apple_healthy,11,18,247,243
1002.JPG,256,256,grape_black_rot,24,18,240,236
3.JPG,256,256,apple_black_rot,26,13,242,201
2412.jpg,256,256,pepperbell_healthy,19,7,230,236
2769.jpg,256,256,pepperbell_healthy,30,4,244,240
2733.jpg,256,256,pepperbell_healthy,14,12,229,237
1521.jpg,256,256,grape_healthy,12,5,248,249
230.JPG,256,256,apple_black_rot,16,16,233,208
1863.jpg,256,256,grape_healthy,1,28,254,241
1355.JPG,256,256,grape_black_rot,12,21,249,241
458.JPG,256,256,apple_black_rot,22,7,243,243
2622.jpg,256,256,pepperbell_healthy,29,17,237,228
2300.jpg,256,256,pepperbell_bacterial,9,1,247,256
798.JPG,256,256,apple_healthy,32,22,220,222
1168.JPG,256,256,grape_black_rot,17,17,245,249
1457.jpg,256,256,grape_healthy,31,12,233,241
2552.jpg,256,256,pepperbell_healthy,15,6,250,246
290.JPG,256,256,apple_black_rot,11,5,247,209
826.JPG,256,256,apple_healthy,27,23,221,224
1857.jpg,256,256,grape_healthy,11,14,236,249
1553.jpg,256,256,grape_healthy,15,15,238,251
498.JPG,256,256,apple_healthy,33,8,166,256
2111.jpg,256,256,pepperbell_bacterial,4,6,250,256
2436.jpg,256,256,pepperbell_healthy,34,2,245,256
1354.JPG,256,256,grape_black_rot,16,26,237,233
1624.jpg,256,256,grape_healthy,33,11,235,247
69.JPG,256,256,apple_black_rot,17,10,245,256
1802.jpg,256,256,grape_healthy,30,7,249,248
201.JPG,256,256,apple_black_rot,6,9,211,188
1793.jpg,256,256,grape_healthy,27,4,239,234
64.JPG,256,256,apple_black_rot,34,23,219,178
2414.jpg,256,256,pepperbell_healthy,10,2,236,256
2813.jpg,256,256,pepperbell_healthy,17,2,238,256
783.JPG,256,256,apple_healthy,40,29,221,242
1112.JPG,256,256,grape_black_rot,15,19,241,225
1036.JPG,256,256,grape_black_rot,31,11,239,245
221.JPG,256,256,apple_black_rot,8,7,250,187
1270.JPG,256,256,grape_black_rot,10,14,238,246
174.JPG,256,256,apple_black_rot,22,14,230,176
857.JPG,256,256,apple_healthy,86,21,246,194
699.JPG,256,256,apple_healthy,15,42,217,256
267.JPG,256,256,apple_black_rot,11,7,228,191
680.JPG,256,256,apple_healthy,30,29,220,233
2416.jpg,256,256,pepperbell_healthy,19,16,232,237
1951.jpg,256,256,pepperbell_bacterial,22,5,238,248
2133.jpg,256,256,pepperbell_bacterial,27,5,244,254
1929.jpg,256,256,pepperbell_bacterial,26,13,245,256
1879.jpg,256,256,grape_healthy,14,3,240,250
558.JPG,256,256,apple_healthy,62,14,217,256
2240.jpg,256,256,pepperbell_bacterial,14,7,238,254
2404.jpg,256,256,pepperbell_healthy,14,11,242,256
1490.jpg,256,256,grape_healthy,18,18,248,235
735.JPG,256,256,apple_healthy,47,16,223,231
1083.JPG,256,256,grape_black_rot,8,22,237,238
2649.jpg,256,256,pepperbell_healthy,41,9,232,255
1189.JPG,256,256,grape_black_rot,2,22,232,256
1243.JPG,256,256,grape_black_rot,24,18,224,239
693.JPG,256,256,apple_healthy,53,15,247,256
799.JPG,256,256,apple_healthy,22,13,226,240
1469.jpg,256,256,grape_healthy,32,7,231,245
62.JPG,256,256,apple_black_rot,17,8,245,193
167.JPG,256,256,apple_black_rot,22,10,233,217
761.JPG,256,256,apple_healthy,38,8,256,205
2563.jpg,256,256,pepperbell_healthy,16,4,217,256
1774.jpg,256,256,grape_healthy,18,4,256,238
1940.jpg,256,256,pepperbell_bacterial,6,4,244,218
371.JPG,256,256,apple_black_rot,9,20,232,189
793.JPG,256,256,apple_healthy,11,10,244,248
1772.jpg,256,256,grape_healthy,17,11,250,249
477.JPG,256,256,apple_black_rot,29,17,232,187
1319.JPG,256,256,grape_black_rot,15,25,241,241
347.JPG,256,256,apple_black_rot,8,9,232,217
703.JPG,256,256,apple_healthy,41,15,238,211
2650.jpg,256,256,pepperbell_healthy,14,22,236,245
1314.JPG,256,256,grape_black_rot,23,28,241,244
618.JPG,256,256,apple_healthy,17,15,209,245
1426.JPG,256,256,grape_black_rot,27,19,234,237
2861.jpg,256,256,pepperbell_healthy,6,4,246,234
854.JPG,256,256,apple_healthy,66,11,238,213
2554.jpg,256,256,pepperbell_healthy,2,14,237,250
46.JPG,256,256,apple_black_rot,15,8,242,203
2036.jpg,256,256,pepperbell_bacterial,19,4,246,245
484.JPG,256,256,apple_healthy,24,16,234,245
1517.jpg,256,256,grape_healthy,6,11,241,252
2089.jpg,256,256,pepperbell_bacterial,9,7,251,253
1726.jpg,256,256,grape_healthy,12,10,237,238
2410.jpg,256,256,pepperbell_healthy,14,12,229,222
2597.jpg,256,256,pepperbell_healthy,10,7,238,256
1117.JPG,256,256,grape_black_rot,14,1,246,240
2868.jpg,256,256,pepperbell_healthy,11,9,252,256
811.JPG,256,256,apple_healthy,36,32,236,233
2730.jpg,256,256,pepperbell_healthy,18,10,244,237
564.JPG,256,256,apple_healthy,33,3,233,235
360.JPG,256,256,apple_black_rot,26,12,224,183
2299.jpg,256,256,pepperbell_bacterial,58,7,227,241
211.JPG,256,256,apple_black_rot,19,16,240,224
2293.jpg,256,256,pepperbell_bacterial,24,5,236,242
1654.jpg,256,256,grape_healthy,14,23,241,243
2026.jpg,256,256,pepperbell_bacterial,9,2,241,231
2787.jpg,256,256,pepperbell_healthy,13,5,244,238
642.JPG,256,256,apple_healthy,12,14,233,241
1511.jpg,256,256,grape_healthy,31,24,228,235
2832.jpg,256,256,pepperbell_healthy,49,1,244,256
2284.jpg,256,256,pepperbell_bacterial,23,12,248,244
2824.jpg,256,256,pepperbell_healthy,20,11,240,256
462.JPG,256,256,apple_black_rot,14,8,220,192
2869.jpg,256,256,pepperbell_healthy,18,7,249,256
1674.jpg,256,256,grape_healthy,24,9,227,246
2428.jpg,256,256,pepperbell_healthy,17,7,237,255
2396.jpg,256,256,pepperbell_bacterial,26,29,241,250
2830.jpg,256,256,pepperbell_healthy,29,9,239,253
414.JPG,256,256,apple_black_rot,27,17,217,187
2423.jpg,256,256,pepperbell_healthy,11,8,250,256
1433.JPG,256,256,grape_black_rot,1,8,247,245
296.JPG,256,256,apple_black_rot,20,10,238,219
526.JPG,256,256,apple_healthy,41,9,246,174
2101.jpg,256,256,pepperbell_bacterial,26,5,246,222
1144.JPG,256,256,grape_black_rot,7,15,224,239
2634.jpg,256,256,pepperbell_healthy,29,5,242,251
2205.jpg,256,256,pepperbell_bacterial,10,2,252,242
292.JPG,256,256,apple_black_rot,4,5,238,189
886.JPG,256,256,apple_healthy,18,26,228,219
2491.jpg,256,256,pepperbell_healthy,15,18,231,228
530.JPG,256,256,apple_healthy,29,16,232,220
687.JPG,256,256,apple_healthy,5,30,224,256
1688.jpg,256,256,grape_healthy,12,6,244,245
2251.jpg,256,256,pepperbell_bacterial,23,8,247,249
2069.jpg,256,256,pepperbell_bacterial,25,1,241,256
339.JPG,256,256,apple_black_rot,12,13,256,214
1163.JPG,256,256,grape_black_rot,7,14,248,231
2460.jpg,256,256,pepperbell_healthy,7,16,238,241
2124.jpg,256,256,pepperbell_bacterial,15,5,244,252
100.JPG,256,256,apple_black_rot,17,13,234,235
1833.jpg,256,256,grape_healthy,22,26,232,236
1222.JPG,256,256,grape_black_rot,17,1,248,244
794.JPG,256,256,apple_healthy,18,7,232,236
557.JPG,256,256,apple_healthy,37,6,232,227
1340.JPG,256,256,grape_black_rot,1,13,225,246
299.JPG,256,256,apple_black_rot,24,8,251,198
179.JPG,256,256,apple_black_rot,17,8,244,201
381.JPG,256,256,apple_black_rot,8,9,246,248
120.JPG,256,256,apple_black_rot,14,14,239,222
1289.JPG,256,256,grape_black_rot,6,17,242,241
314.JPG,256,256,apple_black_rot,20,21,232,201
2723.jpg,256,256,pepperbell_healthy,11,6,246,256
1559.jpg,256,256,grape_healthy,18,11,246,253
2386.jpg,256,256,pepperbell_bacterial,21,6,232,244
2027.jpg,256,256,pepperbell_bacterial,59,7,236,229
1312.JPG,256,256,grape_black_rot,9,5,256,249
2815.jpg,256,256,pepperbell_healthy,4,6,238,251
2496.jpg,256,256,pepperbell_healthy,27,1,243,227
1187.JPG,256,256,grape_black_rot,6,14,242,256
1656.jpg,256,256,grape_healthy,2,1,234,250
2121.jpg,256,256,pepperbell_bacterial,19,9,226,207
746.JPG,256,256,apple_healthy,9,4,239,237
550.JPG,256,256,apple_healthy,17,26,210,240
1502.jpg,256,256,grape_healthy,16,8,247,249
2114.jpg,256,256,pepperbell_bacterial,42,7,241,229
2469.jpg,256,256,pepperbell_healthy,4,3,240,256
1871.jpg,256,256,grape_healthy,20,7,236,251
885.JPG,256,256,apple_healthy,11,13,237,223
1877.jpg,256,256,grape_healthy,13,14,238,242
1173.JPG,256,256,grape_black_rot,34,27,238,225
2375.jpg,256,256,pepperbell_bacterial,7,5,235,256
1430.JPG,256,256,grape_black_rot,13,5,242,239
1107.JPG,256,256,grape_black_rot,11,7,248,247
1030.JPG,256,256,grape_black_rot,25,24,249,245
283.JPG,256,256,apple_black_rot,29,23,237,211
971.JPG,256,256,grape_black_rot,19,14,239,244
2582.jpg,256,256,pepperbell_healthy,14,12,240,231
1266.JPG,256,256,grape_black_rot,22,16,238,229
1448.jpg,256,256,grape_healthy,18,5,252,253
2167.jpg,256,256,pepperbell_bacterial,38,4,244,241
1496.jpg,256,256,grape_healthy,14,8,253,256
764.JPG,256,256,apple_healthy,14,12,245,231
1675.jpg,256,256,grape_healthy,9,18,243,241
1682.jpg,256,256,grape_healthy,14,7,251,242
1186.JPG,256,256,grape_black_rot,11,22,234,238
2208.jpg,256,256,pepperbell_bacterial,20,7,247,255
2298.jpg,256,256,pepperbell_bacterial,17,7,252,256
222.JPG,256,256,apple_black_rot,11,3,242,185
758.JPG,256,256,apple_healthy,31,1,218,256
213.JPG,256,256,apple_black_rot,21,17,230,211
1043.JPG,256,256,grape_black_rot,36,38,222,246
1346.JPG,256,256,grape_black_rot,15,16,243,227
2780.jpg,256,256,pepperbell_healthy,14,6,231,256
1890.jpg,256,256,grape_healthy,21,7,246,245
893.JPG,256,256,apple_healthy,42,22,244,187
2464.jpg,256,256,pepperbell_healthy,31,5,234,256
1339.JPG,256,256,grape_black_rot,10,9,235,241
2394.jpg,256,256,pepperbell_bacterial,9,9,248,247
1366.JPG,256,256,grape_black_rot,19,16,234,242
49.JPG,256,256,apple_black_rot,32,7,256,244
1640.jpg,256,256,grape_healthy,16,4,229,250
1442.jpg,256,256,grape_healthy,9,9,232,249
2149.jpg,256,256,pepperbell_bacterial,29,5,242,253
1815.jpg,256,256,grape_healthy,18,9,209,244
1478.jpg,256,256,grape_healthy,43,21,217,243
2344.jpg,256,256,pepperbell_bacterial,11,7,243,256
1233.JPG,256,256,grape_black_rot,7,7,236,256
80.JPG,256,256,apple_black_rot,34,9,226,237
907.JPG,256,256,apple_healthy,25,15,249,244
1121.JPG,256,256,grape_black_rot,35,14,231,242
471.JPG,256,256,apple_black_rot,21,14,230,242
805.JPG,256,256,apple_healthy,81,17,244,201
1414.JPG,256,256,grape_black_rot,16,24,234,222
734.JPG,256,256,apple_healthy,31,4,236,239
2204.jpg,256,256,pepperbell_bacterial,32,17,240,250
2637.jpg,256,256,pepperbell_healthy,13,22,234,247
673.JPG,256,256,apple_healthy,26,11,225,256
2150.jpg,256,256,pepperbell_bacterial,11,16,234,252
1395.JPG,256,256,grape_black_rot,17,12,235,231
1180.JPG,256,256,grape_black_rot,16,14,240,243
663.JPG,256,256,apple_healthy,58,19,245,197
1303.JPG,256,256,grape_black_rot,21,21,244,237
341.JPG,256,256,apple_black_rot,17,18,246,234
423.JPG,256,256,apple_black_rot,25,7,251,201
1711.jpg,256,256,grape_healthy,16,11,254,256
1648.jpg,256,256,grape_healthy,21,2,249,254
2694.jpg,256,256,pepperbell_healthy,9,1,251,251
2273.jpg,256,256,pepperbell_bacterial,57,14,233,249
1404.JPG,256,256,grape_black_rot,19,8,226,225
2271.jpg,256,256,pepperbell_bacterial,8,6,232,226
2627.jpg,256,256,pepperbell_healthy,9,6,241,230
1494.jpg,256,256,grape_healthy,10,20,231,245
2636.jpg,256,256,pepperbell_healthy,23,8,213,237
273.JPG,256,256,apple_black_rot,7,1,248,234
1199.JPG,256,256,grape_black_rot,17,12,242,241
262.JPG,256,256,apple_black_rot,30,16,243,247
1673.jpg,256,256,grape_healthy,7,9,214,227
2233.jpg,256,256,pepperbell_bacterial,11,3,245,248
317.JPG,256,256,apple_black_rot,19,16,240,230
2851.jpg,256,256,pepperbell_healthy,6,7,248,251
2244.jpg,256,256,pepperbell_bacterial,34,13,233,250
1363.JPG,256,256,grape_black_rot,4,17,246,225
1271.JPG,256,256,grape_black_rot,14,13,234,244
1921.jpg,256,256,pepperbell_bacterial,12,3,252,256
2593.jpg,256,256,pepperbell_healthy,15,1,256,252
1391.JPG,256,256,grape_black_rot,19,17,239,246
1253.JPG,256,256,grape_black_rot,11,22,247,244
98.JPG,256,256,apple_black_rot,12,9,245,214
1211.JPG,256,256,grape_black_rot,22,27,244,240
1023.JPG,256,256,grape_black_rot,25,8,247,250
1558.jpg,256,256,grape_healthy,15,20,247,254
226.JPG,256,256,apple_black_rot,16,8,242,233
902.JPG,256,256,apple_healthy,44,14,206,217
220.JPG,256,256,apple_black_rot,11,5,244,205
1713.jpg,256,256,grape_healthy,31,14,242,250
835.JPG,256,256,apple_healthy,12,11,238,255
2500.jpg,256,256,pepperbell_healthy,14,1,248,242
1618.jpg,256,256,grape_healthy,7,15,244,240
1174.JPG,256,256,grape_black_rot,11,16,234,248
2239.jpg,256,256,pepperbell_bacterial,23,20,236,243
2099.jpg,256,256,pepperbell_bacterial,16,6,245,239
2596.jpg,256,256,pepperbell_healthy,15,16,246,256
412.JPG,256,256,apple_black_rot,16,6,242,217
480.JPG,256,256,apple_black_rot,18,13,240,215
361.JPG,256,256,apple_black_rot,20,16,205,227
349.JPG,256,256,apple_black_rot,76,6,249,213
420.JPG,256,256,apple_black_rot,21,11,238,210
2035.jpg,256,256,pepperbell_bacterial,13,6,244,250
2399.jpg,256,256,pepperbell_bacterial,7,5,256,237
478.JPG,256,256,apple_black_rot,17,11,239,226
694.JPG,256,256,apple_healthy,17,11,230,229
543.JPG,256,256,apple_healthy,26,3,236,242
1331.JPG,256,256,grape_black_rot,19,13,245,237
2379.jpg,256,256,pepperbell_bacterial,2,7,237,191
118.JPG,256,256,apple_black_rot,30,5,252,199
2433.jpg,256,256,pepperbell_healthy,28,18,233,238
775.JPG,256,256,apple_healthy,27,9,250,238
2.JPG,256,256,apple_black_rot,20,21,225,203
1816.jpg,256,256,grape_healthy,23,12,236,245
1914.jpg,256,256,grape_healthy,25,13,241,243
877.JPG,256,256,apple_healthy,1,31,217,253
1677.jpg,256,256,grape_healthy,11,24,245,241
2052.jpg,256,256,pepperbell_bacterial,8,6,242,256
1544.jpg,256,256,grape_healthy,11,14,232,241
1746.jpg,256,256,grape_healthy,1,1,250,256
2420.jpg,256,256,pepperbell_healthy,16,4,237,256
48.JPG,256,256,apple_black_rot,14,6,247,201
2796.jpg,256,256,pepperbell_healthy,25,7,237,256
963.JPG,256,256,grape_black_rot,12,16,237,242
843.JPG,256,256,apple_healthy,17,5,230,247
1846.jpg,256,256,grape_healthy,5,14,244,251
1780.jpg,256,256,grape_healthy,27,6,240,247
1530.jpg,256,256,grape_healthy,12,9,237,238
1970.jpg,256,256,pepperbell_bacterial,18,4,252,251
2314.jpg,256,256,pepperbell_bacterial,10,17,227,246
2348.jpg,256,256,pepperbell_bacterial,15,5,249,223
2789.jpg,256,256,pepperbell_healthy,19,6,241,227
2148.jpg,256,256,pepperbell_bacterial,10,9,240,241
1549.jpg,256,256,grape_healthy,32,20,197,221
1668.jpg,256,256,grape_healthy,19,16,242,239
655.JPG,256,256,apple_healthy,31,1,214,255
1294.JPG,256,256,grape_black_rot,11,5,240,236
1902.jpg,256,256,grape_healthy,25,8,236,239
1361.JPG,256,256,grape_black_rot,9,32,234,231
1090.JPG,256,256,grape_black_rot,4,27,238,234
1982.jpg,256,256,pepperbell_bacterial,13,4,245,256
1216.JPG,256,256,grape_black_rot,29,32,228,247
1185.JPG,256,256,grape_black_rot,10,9,242,242
1922.jpg,256,256,pepperbell_bacterial,7,7,243,252
641.JPG,256,256,apple_healthy,20,12,230,234
2343.jpg,256,256,pepperbell_bacterial,7,11,236,256
181.JPG,256,256,apple_black_rot,28,16,235,232
831.JPG,256,256,apple_healthy,1,4,232,256
323.JPG,256,256,apple_black_rot,16,12,232,174
1229.JPG,256,256,grape_black_rot,8,17,242,238
231.JPG,256,256,apple_black_rot,24,12,239,203
2646.jpg,256,256,pepperbell_healthy,14,19,243,230
510.JPG,256,256,apple_healthy,10,12,237,234
138.JPG,256,256,apple_black_rot,13,9,242,201
223.JPG,256,256,apple_black_rot,8,4,251,238
1008.JPG,256,256,grape_black_rot,21,6,246,232
1696.jpg,256,256,grape_healthy,21,7,217,249
1862.jpg,256,256,grape_healthy,10,30,250,236
872.JPG,256,256,apple_healthy,35,8,226,230
1539.jpg,256,256,grape_healthy,18,24,228,244
2195.jpg,256,256,pepperbell_bacterial,12,4,238,256
307.JPG,256,256,apple_black_rot,36,18,227,242
1380.JPG,256,256,grape_black_rot,14,19,245,247
1790.jpg,256,256,grape_healthy,16,16,243,243
86.JPG,256,256,apple_black_rot,34,18,227,221
1554.jpg,256,256,grape_healthy,26,2,244,241
2175.jpg,256,256,pepperbell_bacterial,9,4,247,251
825.JPG,256,256,apple_healthy,9,20,233,225
2260.jpg,256,256,pepperbell_bacterial,37,6,236,247
2632.jpg,256,256,pepperbell_healthy,9,3,239,256
1732.jpg,256,256,grape_healthy,18,11,245,237
521.JPG,256,256,apple_healthy,56,4,228,244
2599.jpg,256,256,pepperbell_healthy,7,5,241,240
1895.jpg,256,256,grape_healthy,7,9,235,249
1218.JPG,256,256,grape_black_rot,10,14,245,238
619.JPG,256,256,apple_healthy,23,13,203,221
2110.jpg,256,256,pepperbell_bacterial,8,1,218,236
1936.jpg,256,256,pepperbell_bacterial,16,14,233,246
2495.jpg,256,256,pepperbell_healthy,13,12,250,252
534.JPG,256,256,apple_healthy,48,15,239,199
713.JPG,256,256,apple_healthy,56,9,249,206
466.JPG,256,256,apple_black_rot,18,9,256,255
1439.JPG,256,256,grape_black_rot,6,16,251,244
2680.jpg,256,256,pepperbell_healthy,18,8,241,256
1356.JPG,256,256,grape_black_rot,21,17,231,234
210.JPG,256,256,apple_black_rot,14,13,234,238
1512.jpg,256,256,grape_healthy,24,11,236,241
1437.JPG,256,256,grape_black_rot,17,16,243,233
2143.jpg,256,256,pepperbell_bacterial,23,16,225,232
2484.jpg,256,256,pepperbell_healthy,20,6,212,247
2641.jpg,256,256,pepperbell_healthy,1,8,254,240
2459.jpg,256,256,pepperbell_healthy,15,4,237,250
1031.JPG,256,256,grape_black_rot,23,15,221,252
1305.JPG,256,256,grape_black_rot,1,11,238,229
1899.jpg,256,256,grape_healthy,9,3,252,254
1912.jpg,256,256,grape_healthy,31,11,225,234
1307.JPG,256,256,grape_black_rot,19,7,246,234
2216.jpg,256,256,pepperbell_bacterial,27,16,221,234
2839.jpg,256,256,pepperbell_healthy,21,11,242,217
1690.jpg,256,256,grape_healthy,6,1,256,253
1078.JPG,256,256,grape_black_rot,24,14,234,252
1531.jpg,256,256,grape_healthy,26,27,236,228
2473.jpg,256,256,pepperbell_healthy,16,46,233,251
2091.jpg,256,256,pepperbell_bacterial,25,6,246,256
105.JPG,256,256,apple_black_rot,17,6,246,170
912.JPG,256,256,apple_healthy,23,15,215,213
2854.jpg,256,256,pepperbell_healthy,39,3,234,251
2407.jpg,256,256,pepperbell_healthy,22,12,250,254
1044.JPG,256,256,grape_black_rot,9,20,247,251
1184.JPG,256,256,grape_black_rot,29,19,239,236
957.JPG,256,256,apple_healthy,35,19,221,241
117.JPG,256,256,apple_black_rot,10,8,251,188
1423.JPG,256,256,grape_black_rot,16,5,246,241
670.JPG,256,256,apple_healthy,5,8,242,235
774.JPG,256,256,apple_healthy,12,8,247,238
1389.JPG,256,256,grape_black_rot,22,14,229,230
537.JPG,256,256,apple_healthy,10,44,248,256
611.JPG,256,256,apple_healthy,35,9,240,233
171.JPG,256,256,apple_black_rot,16,12,250,235
791.JPG,256,256,apple_healthy,21,12,226,238
2716.jpg,256,256,pepperbell_healthy,13,5,249,256
1974.jpg,256,256,pepperbell_bacterial,7,3,247,256
1507.jpg,256,256,grape_healthy,27,26,232,227
2690.jpg,256,256,pepperbell_healthy,12,9,244,256
711.JPG,256,256,apple_healthy,38,12,195,239
660.JPG,256,256,apple_healthy,12,22,203,256
784.JPG,256,256,apple_healthy,39,15,233,243
1777.jpg,256,256,grape_healthy,12,12,221,256
726.JPG,256,256,apple_healthy,42,20,216,229
812.JPG,256,256,apple_healthy,27,24,229,227
2422.jpg,256,256,pepperbell_healthy,19,7,245,256
394.JPG,256,256,apple_black_rot,8,7,252,232
515.JPG,256,256,apple_healthy,46,21,220,236
2123.jpg,256,256,pepperbell_bacterial,19,9,242,256
1349.JPG,256,256,grape_black_rot,17,28,226,244
935.JPG,256,256,apple_healthy,36,10,233,240
1616.jpg,256,256,grape_healthy,6,8,248,249
1916.jpg,256,256,grape_healthy,28,17,216,241
1018.JPG,256,256,grape_black_rot,15,9,231,239
2362.jpg,256,256,pepperbell_bacterial,15,1,240,256
1412.JPG,256,256,grape_black_rot,34,12,232,231
739.JPG,256,256,apple_healthy,31,3,249,219
1649.jpg,256,256,grape_healthy,12,1,246,251
2686.jpg,256,256,pepperbell_healthy,28,7,242,256
363.JPG,256,256,apple_black_rot,7,9,247,174
312.JPG,256,256,apple_black_rot,42,13,244,179
2696.jpg,256,256,pepperbell_healthy,11,12,230,255
2161.jpg,256,256,pepperbell_bacterial,16,10,241,251
2393.jpg,256,256,pepperbell_bacterial,9,11,228,243
